"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Gender"	"Fix"
55	"WME"	"CPZ"	6.25549981395349	"White"	"male"	"eyes"
55	"WMF"	"CPZ"	5.25475713953488	"White"	"male"	"fore"
56	"BFE"	"CPZ"	1.27331245116279	"Black"	"female"	"eyes"
56	"BFF"	"CPZ"	1.51192100697674	"Black"	"female"	"fore"
56	"BME"	"CPZ"	0.441274874418605	"Black"	"male"	"eyes"
56	"BMF"	"CPZ"	1.2754489255814	"Black"	"male"	"fore"
56	"WFE"	"CPZ"	0.72089418372093	"White"	"female"	"eyes"
56	"WFF"	"CPZ"	1.20830674883721	"White"	"female"	"fore"
56	"WME"	"CPZ"	2.51694272093023	"White"	"male"	"eyes"
56	"WMF"	"CPZ"	-0.497421972093023	"White"	"male"	"fore"
58	"BFE"	"CPZ"	1.24355069069767	"Black"	"female"	"eyes"
58	"BFF"	"CPZ"	2.30441697674419	"Black"	"female"	"fore"
58	"BME"	"CPZ"	2.77093079069767	"Black"	"male"	"eyes"
58	"BMF"	"CPZ"	1.69068260930233	"Black"	"male"	"fore"
58	"WFE"	"CPZ"	0.759260493023256	"White"	"female"	"eyes"
58	"WFF"	"CPZ"	0.857235076744186	"White"	"female"	"fore"
58	"WME"	"CPZ"	0.829104381395349	"White"	"male"	"eyes"
58	"WMF"	"CPZ"	2.85527509302326	"White"	"male"	"fore"
59	"BFE"	"CPZ"	2.86040325581395	"Black"	"female"	"eyes"
59	"BFF"	"CPZ"	2.56414318604651	"Black"	"female"	"fore"
59	"BME"	"CPZ"	0.958442404651163	"Black"	"male"	"eyes"
59	"BMF"	"CPZ"	1.48115708139535	"Black"	"male"	"fore"
59	"WFE"	"CPZ"	1.71225376046512	"White"	"female"	"eyes"
59	"WFF"	"CPZ"	1.76527401627907	"White"	"female"	"fore"
59	"WME"	"CPZ"	0.681327076744186	"White"	"male"	"eyes"
59	"WMF"	"CPZ"	2.58964681395349	"White"	"male"	"fore"
60	"BFE"	"CPZ"	0.235337790697674	"Black"	"female"	"eyes"
60	"BFF"	"CPZ"	0.883121172093023	"Black"	"female"	"fore"
60	"BME"	"CPZ"	2.80786390697674	"Black"	"male"	"eyes"
60	"BMF"	"CPZ"	2.18941895348837	"Black"	"male"	"fore"
60	"WFE"	"CPZ"	0.66088111627907	"White"	"female"	"eyes"
60	"WFF"	"CPZ"	0.343486997674419	"White"	"female"	"fore"
60	"WME"	"CPZ"	1.56176539767442	"White"	"male"	"eyes"
60	"WMF"	"CPZ"	-0.2461113	"White"	"male"	"fore"
61	"BFE"	"CPZ"	1.91583851162791	"Black"	"female"	"eyes"
61	"BFF"	"CPZ"	1.79827431162791	"Black"	"female"	"fore"
61	"BME"	"CPZ"	1.80084629302326	"Black"	"male"	"eyes"
61	"BMF"	"CPZ"	-0.700883655813954	"Black"	"male"	"fore"
61	"WFE"	"CPZ"	2.57652330232558	"White"	"female"	"eyes"
61	"WFF"	"CPZ"	0.18639301255814	"White"	"female"	"fore"
61	"WME"	"CPZ"	0.87773033255814	"White"	"male"	"eyes"
61	"WMF"	"CPZ"	0.93285971627907	"White"	"male"	"fore"
62	"BFE"	"CPZ"	1.10308904883721	"Black"	"female"	"eyes"
62	"BFF"	"CPZ"	2.95221362790698	"Black"	"female"	"fore"
62	"BME"	"CPZ"	3.83186781395349	"Black"	"male"	"eyes"
62	"BMF"	"CPZ"	3.34419213953488	"Black"	"male"	"fore"
62	"WFE"	"CPZ"	1.58004679302326	"White"	"female"	"eyes"
62	"WFF"	"CPZ"	0.945467930232558	"White"	"female"	"fore"
62	"WME"	"CPZ"	3.59014179069767	"White"	"male"	"eyes"
62	"WMF"	"CPZ"	0.229324576744186	"White"	"male"	"fore"
63	"BFE"	"CPZ"	1.01597016046512	"Black"	"female"	"eyes"
63	"BFF"	"CPZ"	-0.531767427906977	"Black"	"female"	"fore"
63	"BME"	"CPZ"	-0.179724975581395	"Black"	"male"	"eyes"
63	"BMF"	"CPZ"	0.353608539534884	"Black"	"male"	"fore"
63	"WFE"	"CPZ"	0.0849032004651163	"White"	"female"	"eyes"
63	"WFF"	"CPZ"	-0.7705327	"White"	"female"	"fore"
63	"WME"	"CPZ"	-0.190875414651163	"White"	"male"	"eyes"
63	"WMF"	"CPZ"	-0.222786237209302	"White"	"male"	"fore"
64	"BFE"	"CPZ"	0.304269862790698	"Black"	"female"	"eyes"
64	"BFF"	"CPZ"	2.87684246511628	"Black"	"female"	"fore"
64	"BME"	"CPZ"	3.50424672093023	"Black"	"male"	"eyes"
64	"BMF"	"CPZ"	1.34049004418605	"Black"	"male"	"fore"
64	"WFE"	"CPZ"	0.223323913953488	"White"	"female"	"eyes"
64	"WFF"	"CPZ"	-0.286692709302326	"White"	"female"	"fore"
64	"WME"	"CPZ"	0.547026369767442	"White"	"male"	"eyes"
64	"WMF"	"CPZ"	-0.00195118311627907	"White"	"male"	"fore"
65	"BFE"	"CPZ"	-0.876981720930233	"Black"	"female"	"eyes"
65	"BFF"	"CPZ"	-2.40582479069767	"Black"	"female"	"fore"
65	"BME"	"CPZ"	-1.15556720465116	"Black"	"male"	"eyes"
65	"BMF"	"CPZ"	-2.67563920930233	"Black"	"male"	"fore"
65	"WFE"	"CPZ"	-3.78784076744186	"White"	"female"	"eyes"
65	"WFF"	"CPZ"	-4.25582081395349	"White"	"female"	"fore"
65	"WME"	"CPZ"	-1.47540300465116	"White"	"male"	"eyes"
65	"WMF"	"CPZ"	-1.38490136744186	"White"	"male"	"fore"
66	"BFE"	"CPZ"	3.113966	"Black"	"female"	"eyes"
66	"BFF"	"CPZ"	4.3467686744186	"Black"	"female"	"fore"
66	"BME"	"CPZ"	2.71641293023256	"Black"	"male"	"eyes"
66	"BMF"	"CPZ"	4.24402646511628	"Black"	"male"	"fore"
66	"WFE"	"CPZ"	1.0683417255814	"White"	"female"	"eyes"
66	"WFF"	"CPZ"	4.44262634883721	"White"	"female"	"fore"
66	"WME"	"CPZ"	4.49971934883721	"White"	"male"	"eyes"
66	"WMF"	"CPZ"	3.04039306976744	"White"	"male"	"fore"
1	"BFE"	"C2"	0.55295078372093	"Black"	"female"	"eyes"
1	"BFF"	"C2"	2.24911223255814	"Black"	"female"	"fore"
1	"BME"	"C2"	-0.681100055813953	"Black"	"male"	"eyes"
1	"BMF"	"C2"	-0.257897076744186	"Black"	"male"	"fore"
1	"WFE"	"C2"	0.0172801695813954	"White"	"female"	"eyes"
1	"WFF"	"C2"	0.700726137209302	"White"	"female"	"fore"
1	"WME"	"C2"	-1.81825285813953	"White"	"male"	"eyes"
1	"WMF"	"C2"	1.45521250465116	"White"	"male"	"fore"
2	"BFE"	"C2"	3.21840574418605	"Black"	"female"	"eyes"
2	"BFF"	"C2"	4.20848479069767	"Black"	"female"	"fore"
2	"BME"	"C2"	1.87689434651163	"Black"	"male"	"eyes"
2	"BMF"	"C2"	2.80578234883721	"Black"	"male"	"fore"
2	"WFE"	"C2"	3.15629781395349	"White"	"female"	"eyes"
2	"WFF"	"C2"	5.33237011627907	"White"	"female"	"fore"
2	"WME"	"C2"	4.6763296744186	"White"	"male"	"eyes"
2	"WMF"	"C2"	3.98200862790698	"White"	"male"	"fore"
3	"BFE"	"C2"	-0.631526965116279	"Black"	"female"	"eyes"
3	"BFF"	"C2"	0.978970513953488	"Black"	"female"	"fore"
3	"BME"	"C2"	1.58819647674419	"Black"	"male"	"eyes"
3	"BMF"	"C2"	0.324507830232558	"Black"	"male"	"fore"
3	"WFE"	"C2"	0.13934445627907	"White"	"female"	"eyes"
3	"WFF"	"C2"	-0.0275250634883721	"White"	"female"	"fore"
3	"WME"	"C2"	1.46139816046512	"White"	"male"	"eyes"
3	"WMF"	"C2"	0.934536265116279	"White"	"male"	"fore"
5	"BFE"	"C2"	4.87161888372093	"Black"	"female"	"eyes"
5	"BFF"	"C2"	4.96795269767442	"Black"	"female"	"fore"
5	"BME"	"C2"	5.46896904651163	"Black"	"male"	"eyes"
5	"BMF"	"C2"	4.81061723255814	"Black"	"male"	"fore"
5	"WFE"	"C2"	3.90479479069767	"White"	"female"	"eyes"
5	"WFF"	"C2"	2.72980804651163	"White"	"female"	"fore"
5	"WME"	"C2"	4.53886311627907	"White"	"male"	"eyes"
5	"WMF"	"C2"	4.14083158139535	"White"	"male"	"fore"
7	"BFE"	"C2"	-0.462911551162791	"Black"	"female"	"eyes"
7	"BFF"	"C2"	-1.97718070930233	"Black"	"female"	"fore"
7	"BME"	"C2"	-3.2734888372093	"Black"	"male"	"eyes"
7	"BMF"	"C2"	-0.360019465116279	"Black"	"male"	"fore"
7	"WFE"	"C2"	0.248261779069767	"White"	"female"	"eyes"
7	"WFF"	"C2"	0.130329942093023	"White"	"female"	"fore"
7	"WME"	"C2"	-0.0754943002325581	"White"	"male"	"eyes"
7	"WMF"	"C2"	-1.30166070465116	"White"	"male"	"fore"
8	"BFE"	"C2"	2.64304769767442	"Black"	"female"	"eyes"
8	"BFF"	"C2"	1.19627725813953	"Black"	"female"	"fore"
8	"BME"	"C2"	0.587458669767442	"Black"	"male"	"eyes"
8	"BMF"	"C2"	0.391765586046512	"Black"	"male"	"fore"
8	"WFE"	"C2"	2.25037097674419	"White"	"female"	"eyes"
8	"WFF"	"C2"	0.760104720930233	"White"	"female"	"fore"
8	"WME"	"C2"	1.98824507906977	"White"	"male"	"eyes"
8	"WMF"	"C2"	1.51634863488372	"White"	"male"	"fore"
9	"BFE"	"C2"	6.11031923255814	"Black"	"female"	"eyes"
9	"BFF"	"C2"	4.92915479069767	"Black"	"female"	"fore"
9	"BME"	"C2"	5.30207013953488	"Black"	"male"	"eyes"
9	"BMF"	"C2"	3.6905586744186	"Black"	"male"	"fore"
9	"WFE"	"C2"	6.15401365116279	"White"	"female"	"eyes"
9	"WFF"	"C2"	1.09594299302326	"White"	"female"	"fore"
9	"WME"	"C2"	4.53487188372093	"White"	"male"	"eyes"
9	"WMF"	"C2"	5.16411325581395	"White"	"male"	"fore"
10	"BFE"	"C2"	1.64359924651163	"Black"	"female"	"eyes"
10	"BFF"	"C2"	3.4450028372093	"Black"	"female"	"fore"
10	"BME"	"C2"	1.29567442093023	"Black"	"male"	"eyes"
10	"BMF"	"C2"	1.76001992790698	"Black"	"male"	"fore"
10	"WFE"	"C2"	1.71296635348837	"White"	"female"	"eyes"
10	"WFF"	"C2"	-0.45476213255814	"White"	"female"	"fore"
10	"WME"	"C2"	0.988883088372093	"White"	"male"	"eyes"
10	"WMF"	"C2"	0.982731218604651	"White"	"male"	"fore"
11	"BFE"	"C2"	2.0970696744186	"Black"	"female"	"eyes"
11	"BFF"	"C2"	0.886970727906977	"Black"	"female"	"fore"
11	"BME"	"C2"	1.55823680697674	"Black"	"male"	"eyes"
11	"BMF"	"C2"	3.44699134883721	"Black"	"male"	"fore"
11	"WFE"	"C2"	1.92537545348837	"White"	"female"	"eyes"
11	"WFF"	"C2"	0.948744597674419	"White"	"female"	"fore"
11	"WME"	"C2"	1.13492506046512	"White"	"male"	"eyes"
11	"WMF"	"C2"	1.22978063255814	"White"	"male"	"fore"
12	"BFE"	"C2"	4.92746539534884	"Black"	"female"	"eyes"
12	"BFF"	"C2"	7.76806762790698	"Black"	"female"	"fore"
12	"BME"	"C2"	6.37772879069767	"Black"	"male"	"eyes"
12	"BMF"	"C2"	5.61062034883721	"Black"	"male"	"fore"
12	"WFE"	"C2"	3.66445251162791	"White"	"female"	"eyes"
12	"WFF"	"C2"	5.09047172093023	"White"	"female"	"fore"
12	"WME"	"C2"	6.40148544186046	"White"	"male"	"eyes"
12	"WMF"	"C2"	4.84684462790698	"White"	"male"	"fore"
13	"BFE"	"C2"	6.37750827906977	"Black"	"female"	"eyes"
13	"BFF"	"C2"	4.71061530232558	"Black"	"female"	"fore"
13	"BME"	"C2"	4.96762262790698	"Black"	"male"	"eyes"
13	"BMF"	"C2"	5.79547455813954	"Black"	"male"	"fore"
13	"WFE"	"C2"	-1.48977366511628	"White"	"female"	"eyes"
13	"WFF"	"C2"	2.956544	"White"	"female"	"fore"
13	"WME"	"C2"	2.90770604651163	"White"	"male"	"eyes"
13	"WMF"	"C2"	3.84473818604651	"White"	"male"	"fore"
14	"BFE"	"C2"	4.761686	"Black"	"female"	"eyes"
14	"BFF"	"C2"	3.52872025581395	"Black"	"female"	"fore"
14	"BME"	"C2"	4.72341355813954	"Black"	"male"	"eyes"
14	"BMF"	"C2"	3.45122402325581	"Black"	"male"	"fore"
14	"WFE"	"C2"	1.97649278837209	"White"	"female"	"eyes"
14	"WFF"	"C2"	3.70974490697674	"White"	"female"	"fore"
14	"WME"	"C2"	4.13754493023256	"White"	"male"	"eyes"
14	"WMF"	"C2"	2.51459	"White"	"male"	"fore"
16	"BFE"	"C2"	3.24528344186047	"Black"	"female"	"eyes"
16	"BFF"	"C2"	4.20042927906977	"Black"	"female"	"fore"
16	"BME"	"C2"	3.87920523255814	"Black"	"male"	"eyes"
16	"BMF"	"C2"	2.25388306976744	"Black"	"male"	"fore"
16	"WFE"	"C2"	2.23457169767442	"White"	"female"	"eyes"
16	"WFF"	"C2"	2.01766953488372	"White"	"female"	"fore"
16	"WME"	"C2"	1.32814835813953	"White"	"male"	"eyes"
16	"WMF"	"C2"	-0.401497565116279	"White"	"male"	"fore"
17	"BFE"	"C2"	2.02472993023256	"Black"	"female"	"eyes"
17	"BFF"	"C2"	0.434262651162791	"Black"	"female"	"fore"
17	"BME"	"C2"	-1.46464078372093	"Black"	"male"	"eyes"
17	"BMF"	"C2"	0.310341046511628	"Black"	"male"	"fore"
17	"WFE"	"C2"	1.14606312093023	"White"	"female"	"eyes"
17	"WFF"	"C2"	0.36656283255814	"White"	"female"	"fore"
17	"WME"	"C2"	0.400905590697674	"White"	"male"	"eyes"
17	"WMF"	"C2"	2.20707390697674	"White"	"male"	"fore"
20	"BFE"	"C2"	5.84642569767442	"Black"	"female"	"eyes"
20	"BFF"	"C2"	3.55745690697674	"Black"	"female"	"fore"
20	"BME"	"C2"	3.988796	"Black"	"male"	"eyes"
20	"BMF"	"C2"	3.06407946511628	"Black"	"male"	"fore"
20	"WFE"	"C2"	1.91401660465116	"White"	"female"	"eyes"
20	"WFF"	"C2"	1.59239180465116	"White"	"female"	"fore"
20	"WME"	"C2"	2.80432627906977	"White"	"male"	"eyes"
20	"WMF"	"C2"	2.46758625581395	"White"	"male"	"fore"
21	"BFE"	"C2"	5.6150363255814	"Black"	"female"	"eyes"
21	"BFF"	"C2"	2.94110313953488	"Black"	"female"	"fore"
21	"BME"	"C2"	5.02081165116279	"Black"	"male"	"eyes"
21	"BMF"	"C2"	2.58445813953488	"Black"	"male"	"fore"
21	"WFE"	"C2"	4.54307369767442	"White"	"female"	"eyes"
21	"WFF"	"C2"	4.26841413953488	"White"	"female"	"fore"
21	"WME"	"C2"	3.43481530232558	"White"	"male"	"eyes"
21	"WMF"	"C2"	5.49533595348837	"White"	"male"	"fore"
22	"BFE"	"C2"	2.83000095348837	"Black"	"female"	"eyes"
22	"BFF"	"C2"	1.92504325813953	"Black"	"female"	"fore"
22	"BME"	"C2"	0.752668751162791	"Black"	"male"	"eyes"
22	"BMF"	"C2"	1.6073297255814	"Black"	"male"	"fore"
22	"WFE"	"C2"	1.70261834186047	"White"	"female"	"eyes"
22	"WFF"	"C2"	1.97521821627907	"White"	"female"	"fore"
22	"WME"	"C2"	1.78974146046512	"White"	"male"	"eyes"
22	"WMF"	"C2"	1.28852510930233	"White"	"male"	"fore"
23	"BFE"	"C2"	5.20510109302326	"Black"	"female"	"eyes"
23	"BFF"	"C2"	3.21883793023256	"Black"	"female"	"fore"
23	"BME"	"C2"	4.32131311627907	"Black"	"male"	"eyes"
23	"BMF"	"C2"	2.45734486046512	"Black"	"male"	"fore"
23	"WFE"	"C2"	3.04740348837209	"White"	"female"	"eyes"
23	"WFF"	"C2"	2.56675311627907	"White"	"female"	"fore"
23	"WME"	"C2"	2.83473253488372	"White"	"male"	"eyes"
23	"WMF"	"C2"	3.84482120930233	"White"	"male"	"fore"
24	"BFE"	"C2"	4.77947451162791	"Black"	"female"	"eyes"
24	"BFF"	"C2"	3.14429341860465	"Black"	"female"	"fore"
24	"BME"	"C2"	3.11604962790698	"Black"	"male"	"eyes"
24	"BMF"	"C2"	1.54225244883721	"Black"	"male"	"fore"
24	"WFE"	"C2"	2.62696044186047	"White"	"female"	"eyes"
24	"WFF"	"C2"	2.34416572093023	"White"	"female"	"fore"
24	"WME"	"C2"	4.86800030232558	"White"	"male"	"eyes"
24	"WMF"	"C2"	1.80334495581395	"White"	"male"	"fore"
25	"BFE"	"C2"	2.15349609302326	"Black"	"female"	"eyes"
25	"BFF"	"C2"	2.64691593023256	"Black"	"female"	"fore"
25	"BME"	"C2"	6.07680630232558	"Black"	"male"	"eyes"
25	"BMF"	"C2"	2.70432404651163	"Black"	"male"	"fore"
25	"WFE"	"C2"	2.03781804651163	"White"	"female"	"eyes"
25	"WFF"	"C2"	2.77707453488372	"White"	"female"	"fore"
25	"WME"	"C2"	3.46124595348837	"White"	"male"	"eyes"
25	"WMF"	"C2"	3.879914	"White"	"male"	"fore"
26	"BFE"	"C2"	1.33003793023256	"Black"	"female"	"eyes"
26	"BFF"	"C2"	1.19717589767442	"Black"	"female"	"fore"
26	"BME"	"C2"	-0.256314262790698	"Black"	"male"	"eyes"
26	"BMF"	"C2"	1.70176348604651	"Black"	"male"	"fore"
26	"WFE"	"C2"	0.208141262790698	"White"	"female"	"eyes"
26	"WFF"	"C2"	-0.917078541860465	"White"	"female"	"fore"
26	"WME"	"C2"	2.44856988372093	"White"	"male"	"eyes"
26	"WMF"	"C2"	0.861203106976744	"White"	"male"	"fore"
27	"BFE"	"C2"	8.06815474418605	"Black"	"female"	"eyes"
27	"BFF"	"C2"	4.62214651162791	"Black"	"female"	"fore"
27	"BME"	"C2"	5.52855044186046	"Black"	"male"	"eyes"
27	"BMF"	"C2"	3.79172711627907	"Black"	"male"	"fore"
27	"WFE"	"C2"	5.87714948837209	"White"	"female"	"eyes"
27	"WFF"	"C2"	4.42770046511628	"White"	"female"	"fore"
27	"WME"	"C2"	5.9098701627907	"White"	"male"	"eyes"
27	"WMF"	"C2"	7.87555658139535	"White"	"male"	"fore"
28	"BFE"	"C2"	0.910105351162791	"Black"	"female"	"eyes"
28	"BFF"	"C2"	1.89073741627907	"Black"	"female"	"fore"
28	"BME"	"C2"	2.36265525581395	"Black"	"male"	"eyes"
28	"BMF"	"C2"	2.1036586744186	"Black"	"male"	"fore"
28	"WFE"	"C2"	0.0992230886046512	"White"	"female"	"eyes"
28	"WFF"	"C2"	1.75433028372093	"White"	"female"	"fore"
28	"WME"	"C2"	0.785765702325581	"White"	"male"	"eyes"
28	"WMF"	"C2"	0.0988889623255814	"White"	"male"	"fore"
29	"BFE"	"C2"	1.89652716511628	"Black"	"female"	"eyes"
29	"BFF"	"C2"	2.00736226046512	"Black"	"female"	"fore"
29	"BME"	"C2"	1.62950197209302	"Black"	"male"	"eyes"
29	"BMF"	"C2"	1.62350315581395	"Black"	"male"	"fore"
29	"WFE"	"C2"	2.50591493023256	"White"	"female"	"eyes"
29	"WFF"	"C2"	1.08842551395349	"White"	"female"	"fore"
29	"WME"	"C2"	0.774624876744186	"White"	"male"	"eyes"
29	"WMF"	"C2"	0.467673718604651	"White"	"male"	"fore"
30	"BFE"	"C2"	-2.09632309302326	"Black"	"female"	"eyes"
30	"BFF"	"C2"	-1.72555254651163	"Black"	"female"	"fore"
30	"BME"	"C2"	-2.01007718604651	"Black"	"male"	"eyes"
30	"BMF"	"C2"	-1.87100074883721	"Black"	"male"	"fore"
30	"WFE"	"C2"	-2.24091995348837	"White"	"female"	"eyes"
30	"WFF"	"C2"	-1.35241113023256	"White"	"female"	"fore"
30	"WME"	"C2"	-2.50291365116279	"White"	"male"	"eyes"
30	"WMF"	"C2"	-1.04509792790698	"White"	"male"	"fore"
31	"BFE"	"C2"	3.32178576744186	"Black"	"female"	"eyes"
31	"BFF"	"C2"	5.2081686744186	"Black"	"female"	"fore"
31	"BME"	"C2"	3.0959106744186	"Black"	"male"	"eyes"
31	"BMF"	"C2"	4.25067076744186	"Black"	"male"	"fore"
31	"WFE"	"C2"	3.35047265116279	"White"	"female"	"eyes"
31	"WFF"	"C2"	3.79833651162791	"White"	"female"	"fore"
31	"WME"	"C2"	3.30840762790698	"White"	"male"	"eyes"
31	"WMF"	"C2"	4.89466146511628	"White"	"male"	"fore"
32	"BFE"	"C2"	1.89471574651163	"Black"	"female"	"eyes"
32	"BFF"	"C2"	4.18422872093023	"Black"	"female"	"fore"
32	"BME"	"C2"	3.64985434883721	"Black"	"male"	"eyes"
32	"BMF"	"C2"	1.33577566046512	"Black"	"male"	"fore"
32	"WFE"	"C2"	-1.21618213953488	"White"	"female"	"eyes"
32	"WFF"	"C2"	0.605533427906977	"White"	"female"	"fore"
32	"WME"	"C2"	-1.00153325116279	"White"	"male"	"eyes"
32	"WMF"	"C2"	0.722471413953488	"White"	"male"	"fore"
33	"BFE"	"C2"	-1.13585748604651	"Black"	"female"	"eyes"
33	"BFF"	"C2"	0.954780990697674	"Black"	"female"	"fore"
33	"BME"	"C2"	0.855823079069767	"Black"	"male"	"eyes"
33	"BMF"	"C2"	-1.07707243488372	"Black"	"male"	"fore"
33	"WFE"	"C2"	-0.148270462325581	"White"	"female"	"eyes"
33	"WFF"	"C2"	-1.79571558372093	"White"	"female"	"fore"
33	"WME"	"C2"	0.124746130697674	"White"	"male"	"eyes"
33	"WMF"	"C2"	-1.07491354418605	"White"	"male"	"fore"
35	"BFE"	"C2"	4.68278276744186	"Black"	"female"	"eyes"
35	"BFF"	"C2"	2.85896672093023	"Black"	"female"	"fore"
35	"BME"	"C2"	2.77850458139535	"Black"	"male"	"eyes"
35	"BMF"	"C2"	3.9530733255814	"Black"	"male"	"fore"
35	"WFE"	"C2"	3.92159009302326	"White"	"female"	"eyes"
35	"WFF"	"C2"	2.46511695348837	"White"	"female"	"fore"
35	"WME"	"C2"	3.87496348837209	"White"	"male"	"eyes"
35	"WMF"	"C2"	3.49244934883721	"White"	"male"	"fore"
36	"BFE"	"C2"	2.57383841860465	"Black"	"female"	"eyes"
36	"BFF"	"C2"	2.5433521627907	"Black"	"female"	"fore"
36	"BME"	"C2"	3.93205720930233	"Black"	"male"	"eyes"
36	"BMF"	"C2"	2.1103263255814	"Black"	"male"	"fore"
36	"WFE"	"C2"	3.05807365116279	"White"	"female"	"eyes"
36	"WFF"	"C2"	2.50036913953488	"White"	"female"	"fore"
36	"WME"	"C2"	-0.091268133255814	"White"	"male"	"eyes"
36	"WMF"	"C2"	2.29834227906977	"White"	"male"	"fore"
37	"BFE"	"C2"	3.97664109302326	"Black"	"female"	"eyes"
37	"BFF"	"C2"	3.06989639534884	"Black"	"female"	"fore"
37	"BME"	"C2"	3.27916527906977	"Black"	"male"	"eyes"
37	"BMF"	"C2"	3.03522488372093	"Black"	"male"	"fore"
37	"WFE"	"C2"	3.64468593023256	"White"	"female"	"eyes"
37	"WFF"	"C2"	3.06455676744186	"White"	"female"	"fore"
37	"WME"	"C2"	2.96807806976744	"White"	"male"	"eyes"
37	"WMF"	"C2"	2.92639730232558	"White"	"male"	"fore"
38	"BFE"	"C2"	3.44117813953488	"Black"	"female"	"eyes"
38	"BFF"	"C2"	4.80617846511628	"Black"	"female"	"fore"
38	"BME"	"C2"	4.16365551162791	"Black"	"male"	"eyes"
38	"BMF"	"C2"	4.2787033255814	"Black"	"male"	"fore"
38	"WFE"	"C2"	5.89416530232558	"White"	"female"	"eyes"
38	"WFF"	"C2"	4.79276497674419	"White"	"female"	"fore"
38	"WME"	"C2"	3.61182313953488	"White"	"male"	"eyes"
38	"WMF"	"C2"	3.86679448837209	"White"	"male"	"fore"
39	"BFE"	"C2"	2.44085137209302	"Black"	"female"	"eyes"
39	"BFF"	"C2"	1.34593494883721	"Black"	"female"	"fore"
39	"BME"	"C2"	2.13823202325581	"Black"	"male"	"eyes"
39	"BMF"	"C2"	1.99881915581395	"Black"	"male"	"fore"
39	"WFE"	"C2"	2.30548090697674	"White"	"female"	"eyes"
39	"WFF"	"C2"	3.181822	"White"	"female"	"fore"
39	"WME"	"C2"	2.05709772093023	"White"	"male"	"eyes"
39	"WMF"	"C2"	2.88505590697674	"White"	"male"	"fore"
40	"BFE"	"C2"	3.26479253488372	"Black"	"female"	"eyes"
40	"BFF"	"C2"	2.56999488372093	"Black"	"female"	"fore"
40	"BME"	"C2"	3.37892972093023	"Black"	"male"	"eyes"
40	"BMF"	"C2"	3.0605348372093	"Black"	"male"	"fore"
40	"WFE"	"C2"	2.31044888372093	"White"	"female"	"eyes"
40	"WFF"	"C2"	2.87628886046512	"White"	"female"	"fore"
40	"WME"	"C2"	-0.669707874418605	"White"	"male"	"eyes"
40	"WMF"	"C2"	1.93548904883721	"White"	"male"	"fore"
41	"BFE"	"C2"	5.26163818604651	"Black"	"female"	"eyes"
41	"BFF"	"C2"	3.65573874418605	"Black"	"female"	"fore"
41	"BME"	"C2"	2.30156937209302	"Black"	"male"	"eyes"
41	"BMF"	"C2"	4.17468202325581	"Black"	"male"	"fore"
41	"WFE"	"C2"	3.3103961627907	"White"	"female"	"eyes"
41	"WFF"	"C2"	3.18427830232558	"White"	"female"	"fore"
41	"WME"	"C2"	4.1139936744186	"White"	"male"	"eyes"
41	"WMF"	"C2"	3.63680348837209	"White"	"male"	"fore"
42	"BFE"	"C2"	0.875133586046512	"Black"	"female"	"eyes"
42	"BFF"	"C2"	-1.76545748372093	"Black"	"female"	"fore"
42	"BME"	"C2"	-0.0143593180697674	"Black"	"male"	"eyes"
42	"BMF"	"C2"	-0.4832256	"Black"	"male"	"fore"
42	"WFE"	"C2"	-2.76083513953488	"White"	"female"	"eyes"
42	"WFF"	"C2"	-1.91095481860465	"White"	"female"	"fore"
42	"WME"	"C2"	-1.55164596511628	"White"	"male"	"eyes"
42	"WMF"	"C2"	-0.305007911627907	"White"	"male"	"fore"
43	"BFE"	"C2"	6.26525193023256	"Black"	"female"	"eyes"
43	"BFF"	"C2"	5.29363386046512	"Black"	"female"	"fore"
43	"BME"	"C2"	5.42854897674419	"Black"	"male"	"eyes"
43	"BMF"	"C2"	3.69199009302326	"Black"	"male"	"fore"
43	"WFE"	"C2"	4.6153698372093	"White"	"female"	"eyes"
43	"WFF"	"C2"	4.66439597674419	"White"	"female"	"fore"
43	"WME"	"C2"	3.85057511627907	"White"	"male"	"eyes"
43	"WMF"	"C2"	1.89733779302326	"White"	"male"	"fore"
44	"BFE"	"C2"	0.14191853744186	"Black"	"female"	"eyes"
44	"BFF"	"C2"	0.05231789	"Black"	"female"	"fore"
44	"BME"	"C2"	-1.7284893	"Black"	"male"	"eyes"
44	"BMF"	"C2"	-0.618788758139535	"Black"	"male"	"fore"
44	"WFE"	"C2"	-0.365293286046512	"White"	"female"	"eyes"
44	"WFF"	"C2"	-0.763186248837209	"White"	"female"	"fore"
44	"WME"	"C2"	0.116444478139535	"White"	"male"	"eyes"
44	"WMF"	"C2"	-0.521109597674419	"White"	"male"	"fore"
45	"BFE"	"C2"	-1.11576020930233	"Black"	"female"	"eyes"
45	"BFF"	"C2"	0.926614346511628	"Black"	"female"	"fore"
45	"BME"	"C2"	0.859166620930233	"Black"	"male"	"eyes"
45	"BMF"	"C2"	0.0679399146511628	"Black"	"male"	"fore"
45	"WFE"	"C2"	2.39389090697674	"White"	"female"	"eyes"
45	"WFF"	"C2"	1.27102462325581	"White"	"female"	"fore"
45	"WME"	"C2"	2.4243413255814	"White"	"male"	"eyes"
45	"WMF"	"C2"	2.9587276744186	"White"	"male"	"fore"
46	"BFE"	"C2"	-0.891289437209302	"Black"	"female"	"eyes"
