"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Gender"	"Fix"	"Task"
65	"RBFF"	"CPZ"	0.878521242424242	"Black"	"female"	"fore"	"Race"
65	"RBME"	"CPZ"	4.78248515151515	"Black"	"male"	"eyes"	"Race"
65	"RBMF"	"CPZ"	2.73271393939394	"Black"	"male"	"fore"	"Race"
65	"RWFE"	"CPZ"	3.20970666666667	"White"	"female"	"eyes"	"Race"
65	"RWFF"	"CPZ"	1.59377818181818	"White"	"female"	"fore"	"Race"
65	"RWME"	"CPZ"	2.72176636363636	"White"	"male"	"eyes"	"Race"
65	"RWMF"	"CPZ"	1.22249887878788	"White"	"male"	"fore"	"Race"
66	"GBFE"	"CPZ"	3.26464939393939	"Black"	"female"	"eyes"	"Gender"
66	"GBFF"	"CPZ"	-1.28824981818182	"Black"	"female"	"fore"	"Gender"
66	"GBME"	"CPZ"	2.07559939393939	"Black"	"male"	"eyes"	"Gender"
66	"GBMF"	"CPZ"	-0.560835848484848	"Black"	"male"	"fore"	"Gender"
66	"GWFE"	"CPZ"	2.35633	"White"	"female"	"eyes"	"Gender"
66	"GWFF"	"CPZ"	-0.213888848484848	"White"	"female"	"fore"	"Gender"
66	"GWME"	"CPZ"	-0.954850939393939	"White"	"male"	"eyes"	"Gender"
66	"GWMF"	"CPZ"	-1.20472190909091	"White"	"male"	"fore"	"Gender"
66	"RBFE"	"CPZ"	1.0613513030303	"Black"	"female"	"eyes"	"Race"
66	"RBFF"	"CPZ"	-0.599179	"Black"	"female"	"fore"	"Race"
66	"RBME"	"CPZ"	1.39644012121212	"Black"	"male"	"eyes"	"Race"
66	"RBMF"	"CPZ"	-0.42360603030303	"Black"	"male"	"fore"	"Race"
66	"RWFE"	"CPZ"	0.269887696969697	"White"	"female"	"eyes"	"Race"
66	"RWFF"	"CPZ"	1.48862939393939	"White"	"female"	"fore"	"Race"
66	"RWME"	"CPZ"	1.268001	"White"	"male"	"eyes"	"Race"
66	"RWMF"	"CPZ"	-1.12066563636364	"White"	"male"	"fore"	"Race"
1	"GBFE"	"CP1"	0.683533424242424	"Black"	"female"	"eyes"	"Gender"
1	"GBFF"	"CP1"	-0.0877174484848485	"Black"	"female"	"fore"	"Gender"
1	"GBME"	"CP1"	1.58119424242424	"Black"	"male"	"eyes"	"Gender"
1	"GBMF"	"CP1"	0.345641454545455	"Black"	"male"	"fore"	"Gender"
1	"GWFE"	"CP1"	-0.616296575757576	"White"	"female"	"eyes"	"Gender"
1	"GWFF"	"CP1"	1.62078090909091	"White"	"female"	"fore"	"Gender"
1	"GWME"	"CP1"	-0.233608484848485	"White"	"male"	"eyes"	"Gender"
1	"GWMF"	"CP1"	0.834122060606061	"White"	"male"	"fore"	"Gender"
1	"RBFE"	"CP1"	-0.49086596969697	"Black"	"female"	"eyes"	"Race"
1	"RBFF"	"CP1"	-0.525171727272727	"Black"	"female"	"fore"	"Race"
1	"RBME"	"CP1"	2.25813303030303	"Black"	"male"	"eyes"	"Race"
1	"RBMF"	"CP1"	2.54841393939394	"Black"	"male"	"fore"	"Race"
1	"RWFE"	"CP1"	1.21463136363636	"White"	"female"	"eyes"	"Race"
1	"RWFF"	"CP1"	0.831059515151515	"White"	"female"	"fore"	"Race"
1	"RWME"	"CP1"	-0.504945727272727	"White"	"male"	"eyes"	"Race"
1	"RWMF"	"CP1"	-0.56767603030303	"White"	"male"	"fore"	"Race"
2	"GBFE"	"CP1"	2.81312727272727	"Black"	"female"	"eyes"	"Gender"
2	"GBFF"	"CP1"	2.88252909090909	"Black"	"female"	"fore"	"Gender"
2	"GBME"	"CP1"	4.35605575757576	"Black"	"male"	"eyes"	"Gender"
2	"GBMF"	"CP1"	4.78116303030303	"Black"	"male"	"fore"	"Gender"
2	"GWFE"	"CP1"	4.82914757575758	"White"	"female"	"eyes"	"Gender"
2	"GWFF"	"CP1"	3.97511909090909	"White"	"female"	"fore"	"Gender"
2	"GWME"	"CP1"	1.52610272727273	"White"	"male"	"eyes"	"Gender"
2	"GWMF"	"CP1"	3.3785296969697	"White"	"male"	"fore"	"Gender"
2	"RBFE"	"CP1"	3.52666151515152	"Black"	"female"	"eyes"	"Race"
2	"RBFF"	"CP1"	2.45789727272727	"Black"	"female"	"fore"	"Race"
2	"RBME"	"CP1"	3.3192996969697	"Black"	"male"	"eyes"	"Race"
2	"RBMF"	"CP1"	2.05714363636364	"Black"	"male"	"fore"	"Race"
2	"RWFE"	"CP1"	2.19959878787879	"White"	"female"	"eyes"	"Race"
2	"RWFF"	"CP1"	4.08770727272727	"White"	"female"	"fore"	"Race"
2	"RWME"	"CP1"	2.57642939393939	"White"	"male"	"eyes"	"Race"
2	"RWMF"	"CP1"	3.32552181818182	"White"	"male"	"fore"	"Race"
3	"GBFE"	"CP1"	4.27604363636364	"Black"	"female"	"eyes"	"Gender"
3	"GBFF"	"CP1"	1.98534545454545	"Black"	"female"	"fore"	"Gender"
3	"GBME"	"CP1"	3.74605333333333	"Black"	"male"	"eyes"	"Gender"
3	"GBMF"	"CP1"	2.7068596969697	"Black"	"male"	"fore"	"Gender"
3	"GWFE"	"CP1"	2.87915121212121	"White"	"female"	"eyes"	"Gender"
3	"GWFF"	"CP1"	2.14444484848485	"White"	"female"	"fore"	"Gender"
3	"GWME"	"CP1"	3.19465151515152	"White"	"male"	"eyes"	"Gender"
3	"GWMF"	"CP1"	2.21226424242424	"White"	"male"	"fore"	"Gender"
3	"RBFE"	"CP1"	3.45262848484848	"Black"	"female"	"eyes"	"Race"
3	"RBFF"	"CP1"	3.7797503030303	"Black"	"female"	"fore"	"Race"
3	"RBME"	"CP1"	5.46173757575758	"Black"	"male"	"eyes"	"Race"
3	"RBMF"	"CP1"	2.33760393939394	"Black"	"male"	"fore"	"Race"
3	"RWFE"	"CP1"	4.75350727272727	"White"	"female"	"eyes"	"Race"
3	"RWFF"	"CP1"	1.92830424242424	"White"	"female"	"fore"	"Race"
3	"RWME"	"CP1"	4.22695696969697	"White"	"male"	"eyes"	"Race"
3	"RWMF"	"CP1"	3.19088727272727	"White"	"male"	"fore"	"Race"
5	"GBFE"	"CP1"	0.555772939393939	"Black"	"female"	"eyes"	"Gender"
5	"GBFF"	"CP1"	2.11414090909091	"Black"	"female"	"fore"	"Gender"
5	"GBME"	"CP1"	2.28684636363636	"Black"	"male"	"eyes"	"Gender"
5	"GBMF"	"CP1"	2.73120818181818	"Black"	"male"	"fore"	"Gender"
5	"GWFE"	"CP1"	1.19266160606061	"White"	"female"	"eyes"	"Gender"
5	"GWFF"	"CP1"	1.31598112121212	"White"	"female"	"fore"	"Gender"
5	"GWME"	"CP1"	1.61021666666667	"White"	"male"	"eyes"	"Gender"
5	"GWMF"	"CP1"	3.15819696969697	"White"	"male"	"fore"	"Gender"
5	"RBFE"	"CP1"	0.412206	"Black"	"female"	"eyes"	"Race"
5	"RBFF"	"CP1"	1.91439151515152	"Black"	"female"	"fore"	"Race"
5	"RBME"	"CP1"	1.86446181818182	"Black"	"male"	"eyes"	"Race"
5	"RBMF"	"CP1"	1.19338284848485	"Black"	"male"	"fore"	"Race"
5	"RWFE"	"CP1"	0.224675878787879	"White"	"female"	"eyes"	"Race"
5	"RWFF"	"CP1"	-0.211999090909091	"White"	"female"	"fore"	"Race"
5	"RWME"	"CP1"	1.92482727272727	"White"	"male"	"eyes"	"Race"
5	"RWMF"	"CP1"	3.2250203030303	"White"	"male"	"fore"	"Race"
7	"GBFE"	"CP1"	1.13550972727273	"Black"	"female"	"eyes"	"Gender"
7	"GBFF"	"CP1"	0.750741121212121	"Black"	"female"	"fore"	"Gender"
7	"GBME"	"CP1"	1.92035242424242	"Black"	"male"	"eyes"	"Gender"
7	"GBMF"	"CP1"	0.85241096969697	"Black"	"male"	"fore"	"Gender"
7	"GWFE"	"CP1"	-0.606059454545455	"White"	"female"	"eyes"	"Gender"
7	"GWFF"	"CP1"	-0.115017615151515	"White"	"female"	"fore"	"Gender"
7	"GWME"	"CP1"	1.09978033333333	"White"	"male"	"eyes"	"Gender"
7	"GWMF"	"CP1"	-0.589790606060606	"White"	"male"	"fore"	"Gender"
7	"RBFE"	"CP1"	0.992836909090909	"Black"	"female"	"eyes"	"Race"
7	"RBFF"	"CP1"	-0.0979968818181818	"Black"	"female"	"fore"	"Race"
7	"RBME"	"CP1"	0.0310666666666667	"Black"	"male"	"eyes"	"Race"
7	"RBMF"	"CP1"	-2.39076363636364	"Black"	"male"	"fore"	"Race"
7	"RWFE"	"CP1"	2.35000787878788	"White"	"female"	"eyes"	"Race"
7	"RWFF"	"CP1"	-0.194971090909091	"White"	"female"	"fore"	"Race"
7	"RWME"	"CP1"	-0.474962909090909	"White"	"male"	"eyes"	"Race"
7	"RWMF"	"CP1"	1.33624393939394	"White"	"male"	"fore"	"Race"
8	"GBFE"	"CP1"	1.04080396969697	"Black"	"female"	"eyes"	"Gender"
8	"GBFF"	"CP1"	1.256521	"Black"	"female"	"fore"	"Gender"
8	"GBME"	"CP1"	1.95220878787879	"Black"	"male"	"eyes"	"Gender"
8	"GBMF"	"CP1"	0.822005242424242	"Black"	"male"	"fore"	"Gender"
8	"GWFE"	"CP1"	0.229323484848485	"White"	"female"	"eyes"	"Gender"
8	"GWFF"	"CP1"	-0.938894515151515	"White"	"female"	"fore"	"Gender"
8	"GWME"	"CP1"	-0.226611090909091	"White"	"male"	"eyes"	"Gender"
8	"GWMF"	"CP1"	1.23369706060606	"White"	"male"	"fore"	"Gender"
8	"RBFE"	"CP1"	-0.260468303030303	"Black"	"female"	"eyes"	"Race"
8	"RBFF"	"CP1"	0.945548242424242	"Black"	"female"	"fore"	"Race"
8	"RBME"	"CP1"	1.06200115151515	"Black"	"male"	"eyes"	"Race"
8	"RBMF"	"CP1"	0.0163690545454545	"Black"	"male"	"fore"	"Race"
8	"RWFE"	"CP1"	1.56004121212121	"White"	"female"	"eyes"	"Race"
8	"RWFF"	"CP1"	-0.135824036363636	"White"	"female"	"fore"	"Race"
8	"RWME"	"CP1"	-1.08130736363636	"White"	"male"	"eyes"	"Race"
8	"RWMF"	"CP1"	0.699936848484848	"White"	"male"	"fore"	"Race"
9	"GBFE"	"CP1"	7.56481424242424	"Black"	"female"	"eyes"	"Gender"
9	"GBFF"	"CP1"	2.26561060606061	"Black"	"female"	"fore"	"Gender"
9	"GBME"	"CP1"	4.35658363636364	"Black"	"male"	"eyes"	"Gender"
9	"GBMF"	"CP1"	5.60784575757576	"Black"	"male"	"fore"	"Gender"
9	"GWFE"	"CP1"	6.27752696969697	"White"	"female"	"eyes"	"Gender"
9	"GWFF"	"CP1"	0.258750090909091	"White"	"female"	"fore"	"Gender"
9	"GWME"	"CP1"	6.31584363636364	"White"	"male"	"eyes"	"Gender"
9	"GWMF"	"CP1"	3.22066454545455	"White"	"male"	"fore"	"Gender"
9	"RBFE"	"CP1"	0.310838212121212	"Black"	"female"	"eyes"	"Race"
9	"RBFF"	"CP1"	-1.15188793939394	"Black"	"female"	"fore"	"Race"
9	"RBME"	"CP1"	1.71458787878788	"Black"	"male"	"eyes"	"Race"
9	"RBMF"	"CP1"	2.08337242424242	"Black"	"male"	"fore"	"Race"
9	"RWFE"	"CP1"	4.68546939393939	"White"	"female"	"eyes"	"Race"
9	"RWFF"	"CP1"	-1.95294333333333	"White"	"female"	"fore"	"Race"
9	"RWME"	"CP1"	-1.69672848484848	"White"	"male"	"eyes"	"Race"
9	"RWMF"	"CP1"	0.426249484848485	"White"	"male"	"fore"	"Race"
10	"GBFE"	"CP1"	1.45999575757576	"Black"	"female"	"eyes"	"Gender"
10	"GBFF"	"CP1"	1.32072081818182	"Black"	"female"	"fore"	"Gender"
10	"GBME"	"CP1"	1.32605878787879	"Black"	"male"	"eyes"	"Gender"
10	"GBMF"	"CP1"	1.55011454545455	"Black"	"male"	"fore"	"Gender"
10	"GWFE"	"CP1"	1.25437618181818	"White"	"female"	"eyes"	"Gender"
10	"GWFF"	"CP1"	0.419622121212121	"White"	"female"	"fore"	"Gender"
10	"GWME"	"CP1"	1.66320333333333	"White"	"male"	"eyes"	"Gender"
10	"GWMF"	"CP1"	0.964978393939394	"White"	"male"	"fore"	"Gender"
10	"RBFE"	"CP1"	1.23828190909091	"Black"	"female"	"eyes"	"Race"
10	"RBFF"	"CP1"	1.24511572727273	"Black"	"female"	"fore"	"Race"
10	"RBME"	"CP1"	1.6712303030303	"Black"	"male"	"eyes"	"Race"
10	"RBMF"	"CP1"	-0.364389121212121	"Black"	"male"	"fore"	"Race"
10	"RWFE"	"CP1"	2.76890363636364	"White"	"female"	"eyes"	"Race"
10	"RWFF"	"CP1"	-0.241980151515152	"White"	"female"	"fore"	"Race"
10	"RWME"	"CP1"	1.29530109090909	"White"	"male"	"eyes"	"Race"
10	"RWMF"	"CP1"	0.0242946515151515	"White"	"male"	"fore"	"Race"
11	"GBFE"	"CP1"	-1.66244303030303	"Black"	"female"	"eyes"	"Gender"
11	"GBFF"	"CP1"	-2.1728103030303	"Black"	"female"	"fore"	"Gender"
11	"GBME"	"CP1"	2.06915090909091	"Black"	"male"	"eyes"	"Gender"
11	"GBMF"	"CP1"	-0.287478151515151	"Black"	"male"	"fore"	"Gender"
11	"GWFE"	"CP1"	0.407218363636364	"White"	"female"	"eyes"	"Gender"
11	"GWFF"	"CP1"	-1.15472636363636	"White"	"female"	"fore"	"Gender"
11	"GWME"	"CP1"	1.03811887878788	"White"	"male"	"eyes"	"Gender"
11	"GWMF"	"CP1"	-0.781733242424242	"White"	"male"	"fore"	"Gender"
11	"RBFE"	"CP1"	1.06536706060606	"Black"	"female"	"eyes"	"Race"
11	"RBFF"	"CP1"	-2.82609181818182	"Black"	"female"	"fore"	"Race"
11	"RBME"	"CP1"	1.09368987878788	"Black"	"male"	"eyes"	"Race"
11	"RBMF"	"CP1"	-0.766281515151515	"Black"	"male"	"fore"	"Race"
11	"RWFE"	"CP1"	1.35234154545455	"White"	"female"	"eyes"	"Race"
11	"RWFF"	"CP1"	0.143337690909091	"White"	"female"	"fore"	"Race"
11	"RWME"	"CP1"	0.735872151515152	"White"	"male"	"eyes"	"Race"
11	"RWMF"	"CP1"	1.0693496969697	"White"	"male"	"fore"	"Race"
12	"GBFE"	"CP1"	2.68161757575758	"Black"	"female"	"eyes"	"Gender"
12	"GBFF"	"CP1"	1.12591854545455	"Black"	"female"	"fore"	"Gender"
12	"GBME"	"CP1"	4.24242939393939	"Black"	"male"	"eyes"	"Gender"
12	"GBMF"	"CP1"	1.95790848484848	"Black"	"male"	"fore"	"Gender"
12	"GWFE"	"CP1"	4.51683878787879	"White"	"female"	"eyes"	"Gender"
12	"GWFF"	"CP1"	3.18229454545455	"White"	"female"	"fore"	"Gender"
12	"GWME"	"CP1"	4.80272515151515	"White"	"male"	"eyes"	"Gender"
12	"GWMF"	"CP1"	3.74035818181818	"White"	"male"	"fore"	"Gender"
12	"RBFE"	"CP1"	5.43071545454545	"Black"	"female"	"eyes"	"Race"
12	"RBFF"	"CP1"	4.16278515151515	"Black"	"female"	"fore"	"Race"
12	"RBME"	"CP1"	6.38654575757576	"Black"	"male"	"eyes"	"Race"
12	"RBMF"	"CP1"	1.71145090909091	"Black"	"male"	"fore"	"Race"
12	"RWFE"	"CP1"	4.25017636363636	"White"	"female"	"eyes"	"Race"
12	"RWFF"	"CP1"	2.80440484848485	"White"	"female"	"fore"	"Race"
12	"RWME"	"CP1"	4.26805393939394	"White"	"male"	"eyes"	"Race"
12	"RWMF"	"CP1"	3.34138393939394	"White"	"male"	"fore"	"Race"
13	"GBFE"	"CP1"	3.98474757575758	"Black"	"female"	"eyes"	"Gender"
13	"GBFF"	"CP1"	6.00271454545455	"Black"	"female"	"fore"	"Gender"
13	"GBME"	"CP1"	3.79891242424242	"Black"	"male"	"eyes"	"Gender"
13	"GBMF"	"CP1"	5.45815909090909	"Black"	"male"	"fore"	"Gender"
13	"GWFE"	"CP1"	2.77789818181818	"White"	"female"	"eyes"	"Gender"
13	"GWFF"	"CP1"	3.83195454545455	"White"	"female"	"fore"	"Gender"
13	"GWME"	"CP1"	3.58566757575758	"White"	"male"	"eyes"	"Gender"
13	"GWMF"	"CP1"	2.65031393939394	"White"	"male"	"fore"	"Gender"
13	"RBFE"	"CP1"	5.78854606060606	"Black"	"female"	"eyes"	"Race"
13	"RBFF"	"CP1"	5.09629757575758	"Black"	"female"	"fore"	"Race"
13	"RBME"	"CP1"	5.73983272727273	"Black"	"male"	"eyes"	"Race"
13	"RBMF"	"CP1"	4.07934303030303	"Black"	"male"	"fore"	"Race"
13	"RWFE"	"CP1"	5.48985242424242	"White"	"female"	"eyes"	"Race"
13	"RWFF"	"CP1"	5.47348848484848	"White"	"female"	"fore"	"Race"
13	"RWME"	"CP1"	1.44527878787879	"White"	"male"	"eyes"	"Race"
13	"RWMF"	"CP1"	5.79825303030303	"White"	"male"	"fore"	"Race"
14	"GBFE"	"CP1"	3.73423848484848	"Black"	"female"	"eyes"	"Gender"
14	"GBFF"	"CP1"	2.6373903030303	"Black"	"female"	"fore"	"Gender"
14	"GBME"	"CP1"	3.30176424242424	"Black"	"male"	"eyes"	"Gender"
14	"GBMF"	"CP1"	2.10357121212121	"Black"	"male"	"fore"	"Gender"
14	"GWFE"	"CP1"	2.07807363636364	"White"	"female"	"eyes"	"Gender"
14	"GWFF"	"CP1"	0.695367818181818	"White"	"female"	"fore"	"Gender"
14	"GWME"	"CP1"	3.85468363636364	"White"	"male"	"eyes"	"Gender"
14	"GWMF"	"CP1"	1.63087545454545	"White"	"male"	"fore"	"Gender"
14	"RBFE"	"CP1"	2.88483696969697	"Black"	"female"	"eyes"	"Race"
14	"RBFF"	"CP1"	2.62333939393939	"Black"	"female"	"fore"	"Race"
14	"RBME"	"CP1"	3.37811545454545	"Black"	"male"	"eyes"	"Race"
14	"RBMF"	"CP1"	1.4476903030303	"Black"	"male"	"fore"	"Race"
14	"RWFE"	"CP1"	2.16721363636364	"White"	"female"	"eyes"	"Race"
14	"RWFF"	"CP1"	1.74929939393939	"White"	"female"	"fore"	"Race"
14	"RWME"	"CP1"	2.59088424242424	"White"	"male"	"eyes"	"Race"
14	"RWMF"	"CP1"	-0.762057757575758	"White"	"male"	"fore"	"Race"
16	"GBFE"	"CP1"	-1.49696939393939	"Black"	"female"	"eyes"	"Gender"
16	"GBFF"	"CP1"	-2.17940121212121	"Black"	"female"	"fore"	"Gender"
16	"GBME"	"CP1"	1.74704818181818	"Black"	"male"	"eyes"	"Gender"
16	"GBMF"	"CP1"	-2.60722	"Black"	"male"	"fore"	"Gender"
16	"GWFE"	"CP1"	-1.1573513030303	"White"	"female"	"eyes"	"Gender"
16	"GWFF"	"CP1"	-0.856799	"White"	"female"	"fore"	"Gender"
16	"GWME"	"CP1"	-2.25069060606061	"White"	"male"	"eyes"	"Gender"
16	"GWMF"	"CP1"	-1.02319951515152	"White"	"male"	"fore"	"Gender"
16	"RBFE"	"CP1"	-1.75067878787879	"Black"	"female"	"eyes"	"Race"
16	"RBFF"	"CP1"	-3.09520939393939	"Black"	"female"	"fore"	"Race"
16	"RBME"	"CP1"	-0.805141454545454	"Black"	"male"	"eyes"	"Race"
16	"RBMF"	"CP1"	-2.45903727272727	"Black"	"male"	"fore"	"Race"
16	"RWFE"	"CP1"	-1.8371596969697	"White"	"female"	"eyes"	"Race"
16	"RWFF"	"CP1"	-2.87846151515151	"White"	"female"	"fore"	"Race"
16	"RWME"	"CP1"	-1.62888303030303	"White"	"male"	"eyes"	"Race"
16	"RWMF"	"CP1"	-3.83816424242424	"White"	"male"	"fore"	"Race"
17	"GBFE"	"CP1"	6.73214363636364	"Black"	"female"	"eyes"	"Gender"
17	"GBFF"	"CP1"	2.71763151515152	"Black"	"female"	"fore"	"Gender"
17	"GBME"	"CP1"	3.17245484848485	"Black"	"male"	"eyes"	"Gender"
17	"GBMF"	"CP1"	0.178899606060606	"Black"	"male"	"fore"	"Gender"
17	"GWFE"	"CP1"	1.39279666666667	"White"	"female"	"eyes"	"Gender"
17	"GWFF"	"CP1"	3.71386515151515	"White"	"female"	"fore"	"Gender"
17	"GWME"	"CP1"	4.79549060606061	"White"	"male"	"eyes"	"Gender"
17	"GWMF"	"CP1"	3.32929181818182	"White"	"male"	"fore"	"Gender"
17	"RBFE"	"CP1"	6.93039575757576	"Black"	"female"	"eyes"	"Race"
17	"RBFF"	"CP1"	1.27044224242424	"Black"	"female"	"fore"	"Race"
17	"RBME"	"CP1"	2.95581303030303	"Black"	"male"	"eyes"	"Race"
17	"RBMF"	"CP1"	0.479008181818182	"Black"	"male"	"fore"	"Race"
17	"RWFE"	"CP1"	4.29351909090909	"White"	"female"	"eyes"	"Race"
17	"RWFF"	"CP1"	2.89262818181818	"White"	"female"	"fore"	"Race"
17	"RWME"	"CP1"	2.15293696969697	"White"	"male"	"eyes"	"Race"
17	"RWMF"	"CP1"	3.10394	"White"	"male"	"fore"	"Race"
20	"GBFE"	"CP1"	6.23891787878788	"Black"	"female"	"eyes"	"Gender"
20	"GBFF"	"CP1"	3.19066636363636	"Black"	"female"	"fore"	"Gender"
20	"GBME"	"CP1"	4.55747212121212	"Black"	"male"	"eyes"	"Gender"
20	"GBMF"	"CP1"	3.76917545454545	"Black"	"male"	"fore"	"Gender"
20	"GWFE"	"CP1"	5.31616242424242	"White"	"female"	"eyes"	"Gender"
20	"GWFF"	"CP1"	2.67698606060606	"White"	"female"	"fore"	"Gender"
20	"GWME"	"CP1"	5.14384666666667	"White"	"male"	"eyes"	"Gender"
20	"GWMF"	"CP1"	3.89475545454545	"White"	"male"	"fore"	"Gender"
20	"RBFE"	"CP1"	6.03025272727273	"Black"	"female"	"eyes"	"Race"
20	"RBFF"	"CP1"	2.56227060606061	"Black"	"female"	"fore"	"Race"
20	"RBME"	"CP1"	6.70986939393939	"Black"	"male"	"eyes"	"Race"
20	"RBMF"	"CP1"	3.68929393939394	"Black"	"male"	"fore"	"Race"
20	"RWFE"	"CP1"	5.1180503030303	"White"	"female"	"eyes"	"Race"
20	"RWFF"	"CP1"	2.8548896969697	"White"	"female"	"fore"	"Race"
20	"RWME"	"CP1"	3.78619666666667	"White"	"male"	"eyes"	"Race"
20	"RWMF"	"CP1"	4.82965696969697	"White"	"male"	"fore"	"Race"
21	"GBFE"	"CP1"	-0.044142296969697	"Black"	"female"	"eyes"	"Gender"
21	"GBFF"	"CP1"	0.0209016848484848	"Black"	"female"	"fore"	"Gender"
21	"GBME"	"CP1"	1.371137	"Black"	"male"	"eyes"	"Gender"
21	"GBMF"	"CP1"	1.04294636363636	"Black"	"male"	"fore"	"Gender"
21	"GWFE"	"CP1"	0.177153878787879	"White"	"female"	"eyes"	"Gender"
21	"GWFF"	"CP1"	2.51600636363636	"White"	"female"	"fore"	"Gender"
21	"GWME"	"CP1"	1.05481657575758	"White"	"male"	"eyes"	"Gender"
21	"GWMF"	"CP1"	-0.54222803030303	"White"	"male"	"fore"	"Gender"
21	"RBFE"	"CP1"	0.862855757575758	"Black"	"female"	"eyes"	"Race"
21	"RBFF"	"CP1"	-0.0321891363636364	"Black"	"female"	"fore"	"Race"
21	"RBME"	"CP1"	1.60412181818182	"Black"	"male"	"eyes"	"Race"
21	"RBMF"	"CP1"	1.00366009090909	"Black"	"male"	"fore"	"Race"
21	"RWFE"	"CP1"	0.69319596969697	"White"	"female"	"eyes"	"Race"
21	"RWFF"	"CP1"	0.777074333333333	"White"	"female"	"fore"	"Race"
21	"RWME"	"CP1"	1.07766606060606	"White"	"male"	"eyes"	"Race"
21	"RWMF"	"CP1"	2.03475121212121	"White"	"male"	"fore"	"Race"
22	"GBFE"	"CP1"	2.70455242424242	"Black"	"female"	"eyes"	"Gender"
22	"GBFF"	"CP1"	1.78758303030303	"Black"	"female"	"fore"	"Gender"
22	"GBME"	"CP1"	4.45614606060606	"Black"	"male"	"eyes"	"Gender"
22	"GBMF"	"CP1"	1.14405503030303	"Black"	"male"	"fore"	"Gender"
22	"GWFE"	"CP1"	3.42713242424242	"White"	"female"	"eyes"	"Gender"
22	"GWFF"	"CP1"	2.87850606060606	"White"	"female"	"fore"	"Gender"
22	"GWME"	"CP1"	2.77187303030303	"White"	"male"	"eyes"	"Gender"
22	"GWMF"	"CP1"	2.1389803030303	"White"	"male"	"fore"	"Gender"
22	"RBFE"	"CP1"	2.37018212121212	"Black"	"female"	"eyes"	"Race"
22	"RBFF"	"CP1"	1.80357454545455	"Black"	"female"	"fore"	"Race"
22	"RBME"	"CP1"	4.20156606060606	"Black"	"male"	"eyes"	"Race"
22	"RBMF"	"CP1"	1.63798	"Black"	"male"	"fore"	"Race"
22	"RWFE"	"CP1"	3.24891181818182	"White"	"female"	"eyes"	"Race"
22	"RWFF"	"CP1"	3.59945181818182	"White"	"female"	"fore"	"Race"
22	"RWME"	"CP1"	4.05449	"White"	"male"	"eyes"	"Race"
22	"RWMF"	"CP1"	2.46046939393939	"White"	"male"	"fore"	"Race"
23	"GBFE"	"CP1"	1.5425296969697	"Black"	"female"	"eyes"	"Gender"
23	"GBFF"	"CP1"	1.58194545454545	"Black"	"female"	"fore"	"Gender"
23	"GBME"	"CP1"	0.760878575757576	"Black"	"male"	"eyes"	"Gender"
23	"GBMF"	"CP1"	1.94801696969697	"Black"	"male"	"fore"	"Gender"
23	"GWFE"	"CP1"	1.37337718181818	"White"	"female"	"eyes"	"Gender"
23	"GWFF"	"CP1"	2.92289242424242	"White"	"female"	"fore"	"Gender"
23	"GWME"	"CP1"	2.64039212121212	"White"	"male"	"eyes"	"Gender"
23	"GWMF"	"CP1"	1.45434818181818	"White"	"male"	"fore"	"Gender"
23	"RBFE"	"CP1"	2.28993696969697	"Black"	"female"	"eyes"	"Race"
23	"RBFF"	"CP1"	2.64762424242424	"Black"	"female"	"fore"	"Race"
23	"RBME"	"CP1"	1.98770666666667	"Black"	"male"	"eyes"	"Race"
23	"RBMF"	"CP1"	1.76816333333333	"Black"	"male"	"fore"	"Race"
23	"RWFE"	"CP1"	3.22198575757576	"White"	"female"	"eyes"	"Race"
23	"RWFF"	"CP1"	3.28121606060606	"White"	"female"	"fore"	"Race"
23	"RWME"	"CP1"	2.4567996969697	"White"	"male"	"eyes"	"Race"
23	"RWMF"	"CP1"	3.25105545454545	"White"	"male"	"fore"	"Race"
24	"GBFE"	"CP1"	2.45738515151515	"Black"	"female"	"eyes"	"Gender"
24	"GBFF"	"CP1"	-0.770491606060606	"Black"	"female"	"fore"	"Gender"
24	"GBME"	"CP1"	1.96493484848485	"Black"	"male"	"eyes"	"Gender"
24	"GBMF"	"CP1"	2.17393666666667	"Black"	"male"	"fore"	"Gender"
24	"GWFE"	"CP1"	4.25525424242424	"White"	"female"	"eyes"	"Gender"
24	"GWFF"	"CP1"	0.874578121212121	"White"	"female"	"fore"	"Gender"
24	"GWME"	"CP1"	1.42288021212121	"White"	"male"	"eyes"	"Gender"
24	"GWMF"	"CP1"	1.42723484848485	"White"	"male"	"fore"	"Gender"
24	"RBFE"	"CP1"	1.17123851515152	"Black"	"female"	"eyes"	"Race"
24	"RBFF"	"CP1"	0.56707596969697	"Black"	"female"	"fore"	"Race"
24	"RBME"	"CP1"	2.93287818181818	"Black"	"male"	"eyes"	"Race"
24	"RBMF"	"CP1"	1.46765363636364	"Black"	"male"	"fore"	"Race"
24	"RWFE"	"CP1"	1.80391727272727	"White"	"female"	"eyes"	"Race"
24	"RWFF"	"CP1"	0.644154333333333	"White"	"female"	"fore"	"Race"
24	"RWME"	"CP1"	2.57609181818182	"White"	"male"	"eyes"	"Race"
24	"RWMF"	"CP1"	0.561851121212121	"White"	"male"	"fore"	"Race"
25	"GBFE"	"CP1"	0.219356272727273	"Black"	"female"	"eyes"	"Gender"
