"Subject"	"Condition"	"Electrode"	"meanAmp_factor"	"Race"	"Gender"	"Fix"	"Task"
47	"RWFE"	"C1"	-0.842104674418605	"White"	"female"	"eyes"	"Race"
47	"RWFF"	"C1"	-0.867574139534884	"White"	"female"	"fore"	"Race"
47	"RWME"	"C1"	-1.35098362790698	"White"	"male"	"eyes"	"Race"
47	"RWMF"	"C1"	-1.29640606976744	"White"	"male"	"fore"	"Race"
48	"GBFE"	"C1"	5.55614953488372	"Black"	"female"	"eyes"	"Gender"
48	"GBFF"	"C1"	4.81911	"Black"	"female"	"fore"	"Gender"
48	"GBME"	"C1"	4.81468511627907	"Black"	"male"	"eyes"	"Gender"
48	"GBMF"	"C1"	4.34725976744186	"Black"	"male"	"fore"	"Gender"
48	"GWFE"	"C1"	4.12452465116279	"White"	"female"	"eyes"	"Gender"
48	"GWFF"	"C1"	6.69746767441861	"White"	"female"	"fore"	"Gender"
48	"GWME"	"C1"	6.13656046511628	"White"	"male"	"eyes"	"Gender"
48	"GWMF"	"C1"	3.31214162790698	"White"	"male"	"fore"	"Gender"
48	"RBFE"	"C1"	5.22614023255814	"Black"	"female"	"eyes"	"Race"
48	"RBFF"	"C1"	6.17248441860465	"Black"	"female"	"fore"	"Race"
48	"RBME"	"C1"	8.2436176744186	"Black"	"male"	"eyes"	"Race"
48	"RBMF"	"C1"	5.28470581395349	"Black"	"male"	"fore"	"Race"
48	"RWFE"	"C1"	6.22323279069767	"White"	"female"	"eyes"	"Race"
48	"RWFF"	"C1"	5.91498720930233	"White"	"female"	"fore"	"Race"
48	"RWME"	"C1"	5.28077767441861	"White"	"male"	"eyes"	"Race"
48	"RWMF"	"C1"	4.8512723255814	"White"	"male"	"fore"	"Race"
49	"GBFE"	"C1"	-0.00902219395348837	"Black"	"female"	"eyes"	"Gender"
49	"GBFF"	"C1"	0.949089232558139	"Black"	"female"	"fore"	"Gender"
49	"GBME"	"C1"	1.33266041860465	"Black"	"male"	"eyes"	"Gender"
49	"GBMF"	"C1"	0.0403101813953488	"Black"	"male"	"fore"	"Gender"
49	"GWFE"	"C1"	1.48876525581395	"White"	"female"	"eyes"	"Gender"
49	"GWFF"	"C1"	0.70575623255814	"White"	"female"	"fore"	"Gender"
49	"GWME"	"C1"	2.95287465116279	"White"	"male"	"eyes"	"Gender"
49	"GWMF"	"C1"	1.4698693255814	"White"	"male"	"fore"	"Gender"
49	"RBFE"	"C1"	2.8286276744186	"Black"	"female"	"eyes"	"Race"
49	"RBFF"	"C1"	2.28431325581395	"Black"	"female"	"fore"	"Race"
49	"RBME"	"C1"	1.95453723255814	"Black"	"male"	"eyes"	"Race"
49	"RBMF"	"C1"	-0.0640769465116279	"Black"	"male"	"fore"	"Race"
49	"RWFE"	"C1"	2.30347325581395	"White"	"female"	"eyes"	"Race"
49	"RWFF"	"C1"	1.704872	"White"	"female"	"fore"	"Race"
49	"RWME"	"C1"	3.16576697674419	"White"	"male"	"eyes"	"Race"
49	"RWMF"	"C1"	0.561319930232558	"White"	"male"	"fore"	"Race"
51	"GBFE"	"C1"	2.03622881395349	"Black"	"female"	"eyes"	"Gender"
51	"GBFF"	"C1"	3.60210465116279	"Black"	"female"	"fore"	"Gender"
51	"GBME"	"C1"	1.89726411627907	"Black"	"male"	"eyes"	"Gender"
51	"GBMF"	"C1"	2.54913418604651	"Black"	"male"	"fore"	"Gender"
51	"GWFE"	"C1"	2.39273511627907	"White"	"female"	"eyes"	"Gender"
51	"GWFF"	"C1"	0.903190813953488	"White"	"female"	"fore"	"Gender"
51	"GWME"	"C1"	1.46503713953488	"White"	"male"	"eyes"	"Gender"
51	"GWMF"	"C1"	2.19975581395349	"White"	"male"	"fore"	"Gender"
51	"RBFE"	"C1"	7.34316651162791	"Black"	"female"	"eyes"	"Race"
51	"RBFF"	"C1"	9.13102558139535	"Black"	"female"	"fore"	"Race"
51	"RBME"	"C1"	6.93815674418605	"Black"	"male"	"eyes"	"Race"
51	"RBMF"	"C1"	4.90754558139535	"Black"	"male"	"fore"	"Race"
51	"RWFE"	"C1"	4.63100627906977	"White"	"female"	"eyes"	"Race"
51	"RWFF"	"C1"	5.37128093023256	"White"	"female"	"fore"	"Race"
51	"RWME"	"C1"	5.6301611627907	"White"	"male"	"eyes"	"Race"
51	"RWMF"	"C1"	5.33830302325581	"White"	"male"	"fore"	"Race"
52	"GBFE"	"C1"	0.127768390697674	"Black"	"female"	"eyes"	"Gender"
52	"GBFF"	"C1"	1.3521286744186	"Black"	"female"	"fore"	"Gender"
52	"GBME"	"C1"	1.41938127906977	"Black"	"male"	"eyes"	"Gender"
52	"GBMF"	"C1"	1.55132062790698	"Black"	"male"	"fore"	"Gender"
52	"GWFE"	"C1"	0.0321819441860465	"White"	"female"	"eyes"	"Gender"
52	"GWFF"	"C1"	0.909754209302326	"White"	"female"	"fore"	"Gender"
52	"GWME"	"C1"	-0.208050372093023	"White"	"male"	"eyes"	"Gender"
52	"GWMF"	"C1"	1.86729848837209	"White"	"male"	"fore"	"Gender"
52	"RBFE"	"C1"	2.21713511627907	"Black"	"female"	"eyes"	"Race"
52	"RBFF"	"C1"	1.68856874418605	"Black"	"female"	"fore"	"Race"
52	"RBME"	"C1"	2.53197744186047	"Black"	"male"	"eyes"	"Race"
52	"RBMF"	"C1"	1.4832811627907	"Black"	"male"	"fore"	"Race"
52	"RWFE"	"C1"	1.40009806976744	"White"	"female"	"eyes"	"Race"
52	"RWFF"	"C1"	0.560234	"White"	"female"	"fore"	"Race"
52	"RWME"	"C1"	1.00324106976744	"White"	"male"	"eyes"	"Race"
52	"RWMF"	"C1"	3.80607558139535	"White"	"male"	"fore"	"Race"
53	"GBFE"	"C1"	1.96695193023256	"Black"	"female"	"eyes"	"Gender"
53	"GBFF"	"C1"	0.961256325581395	"Black"	"female"	"fore"	"Gender"
53	"GBME"	"C1"	-0.0876009953488372	"Black"	"male"	"eyes"	"Gender"
53	"GBMF"	"C1"	-0.536559953488372	"Black"	"male"	"fore"	"Gender"
53	"GWFE"	"C1"	0.684847837209302	"White"	"female"	"eyes"	"Gender"
53	"GWFF"	"C1"	0.192324758139535	"White"	"female"	"fore"	"Gender"
53	"GWME"	"C1"	0.0732382720930232	"White"	"male"	"eyes"	"Gender"
53	"GWMF"	"C1"	-0.73749411627907	"White"	"male"	"fore"	"Gender"
53	"RBFE"	"C1"	0.86106	"Black"	"female"	"eyes"	"Race"
53	"RBFF"	"C1"	-0.956502093023256	"Black"	"female"	"fore"	"Race"
53	"RBME"	"C1"	-0.859528790697674	"Black"	"male"	"eyes"	"Race"
53	"RBMF"	"C1"	-0.589384534883721	"Black"	"male"	"fore"	"Race"
53	"RWFE"	"C1"	-1.04135160465116	"White"	"female"	"eyes"	"Race"
53	"RWFF"	"C1"	-1.55717162790698	"White"	"female"	"fore"	"Race"
53	"RWME"	"C1"	0.13832058372093	"White"	"male"	"eyes"	"Race"
53	"RWMF"	"C1"	-1.02187151162791	"White"	"male"	"fore"	"Race"
54	"GBFE"	"C1"	-0.861132209302326	"Black"	"female"	"eyes"	"Gender"
54	"GBFF"	"C1"	0.264734441860465	"Black"	"female"	"fore"	"Gender"
54	"GBME"	"C1"	-0.671170534883721	"Black"	"male"	"eyes"	"Gender"
54	"GBMF"	"C1"	1.6903598372093	"Black"	"male"	"fore"	"Gender"
54	"GWFE"	"C1"	0.426044372093023	"White"	"female"	"eyes"	"Gender"
54	"GWFF"	"C1"	2.21974139534884	"White"	"female"	"fore"	"Gender"
54	"GWME"	"C1"	-0.0885484813953488	"White"	"male"	"eyes"	"Gender"
54	"GWMF"	"C1"	-0.886649813953488	"White"	"male"	"fore"	"Gender"
54	"RBFE"	"C1"	1.58857958139535	"Black"	"female"	"eyes"	"Race"
54	"RBFF"	"C1"	1.05997472093023	"Black"	"female"	"fore"	"Race"
54	"RBME"	"C1"	1.76686741860465	"Black"	"male"	"eyes"	"Race"
54	"RBMF"	"C1"	1.55655139534884	"Black"	"male"	"fore"	"Race"
54	"RWFE"	"C1"	0.403348465116279	"White"	"female"	"eyes"	"Race"
54	"RWFF"	"C1"	0.454815372093023	"White"	"female"	"fore"	"Race"
54	"RWME"	"C1"	2.00248965116279	"White"	"male"	"eyes"	"Race"
54	"RWMF"	"C1"	1.24212425581395	"White"	"male"	"fore"	"Race"
55	"GBFE"	"C1"	3.59984860465116	"Black"	"female"	"eyes"	"Gender"
55	"GBFF"	"C1"	1.87988825581395	"Black"	"female"	"fore"	"Gender"
55	"GBME"	"C1"	4.51928627906977	"Black"	"male"	"eyes"	"Gender"
55	"GBMF"	"C1"	4.73400395348837	"Black"	"male"	"fore"	"Gender"
55	"GWFE"	"C1"	4.08550837209302	"White"	"female"	"eyes"	"Gender"
55	"GWFF"	"C1"	2.95181441860465	"White"	"female"	"fore"	"Gender"
55	"GWME"	"C1"	3.09463348837209	"White"	"male"	"eyes"	"Gender"
55	"GWMF"	"C1"	4.4080176744186	"White"	"male"	"fore"	"Gender"
55	"RBFE"	"C1"	3.72572046511628	"Black"	"female"	"eyes"	"Race"
55	"RBFF"	"C1"	4.48047813953488	"Black"	"female"	"fore"	"Race"
55	"RBME"	"C1"	3.31375488372093	"Black"	"male"	"eyes"	"Race"
55	"RBMF"	"C1"	4.71291720930233	"Black"	"male"	"fore"	"Race"
55	"RWFE"	"C1"	3.94223953488372	"White"	"female"	"eyes"	"Race"
55	"RWFF"	"C1"	4.96075186046512	"White"	"female"	"fore"	"Race"
55	"RWME"	"C1"	5.55513046511628	"White"	"male"	"eyes"	"Race"
55	"RWMF"	"C1"	5.37195418604651	"White"	"male"	"fore"	"Race"
58	"GBFE"	"C1"	2.11550674418605	"Black"	"female"	"eyes"	"Gender"
58	"GBFF"	"C1"	-0.157885653488372	"Black"	"female"	"fore"	"Gender"
58	"GBME"	"C1"	0.514570976744186	"Black"	"male"	"eyes"	"Gender"
58	"GBMF"	"C1"	2.41406511627907	"Black"	"male"	"fore"	"Gender"
58	"GWFE"	"C1"	0.303974627906977	"White"	"female"	"eyes"	"Gender"
58	"GWFF"	"C1"	0.330259953488372	"White"	"female"	"fore"	"Gender"
58	"GWME"	"C1"	0.846888418604651	"White"	"male"	"eyes"	"Gender"
58	"GWMF"	"C1"	1.61996260465116	"White"	"male"	"fore"	"Gender"
58	"RBFE"	"C1"	1.56128813953488	"Black"	"female"	"eyes"	"Race"
58	"RBFF"	"C1"	1.31969095348837	"Black"	"female"	"fore"	"Race"
58	"RBME"	"C1"	2.14916162790698	"Black"	"male"	"eyes"	"Race"
58	"RBMF"	"C1"	1.19392488372093	"Black"	"male"	"fore"	"Race"
58	"RWFE"	"C1"	0.759019139534884	"White"	"female"	"eyes"	"Race"
58	"RWFF"	"C1"	0.188736739534884	"White"	"female"	"fore"	"Race"
58	"RWME"	"C1"	0.802574930232558	"White"	"male"	"eyes"	"Race"
58	"RWMF"	"C1"	2.00062218604651	"White"	"male"	"fore"	"Race"
59	"GBFE"	"C1"	0.66181988372093	"Black"	"female"	"eyes"	"Gender"
59	"GBFF"	"C1"	-0.616362046511628	"Black"	"female"	"fore"	"Gender"
59	"GBME"	"C1"	-0.121892448837209	"Black"	"male"	"eyes"	"Gender"
59	"GBMF"	"C1"	-0.229700465116279	"Black"	"male"	"fore"	"Gender"
59	"GWFE"	"C1"	-0.47367376744186	"White"	"female"	"eyes"	"Gender"
59	"GWFF"	"C1"	-1.02188339534884	"White"	"female"	"fore"	"Gender"
59	"GWME"	"C1"	-0.242670604651163	"White"	"male"	"eyes"	"Gender"
59	"GWMF"	"C1"	-0.800451860465116	"White"	"male"	"fore"	"Gender"
59	"RBFE"	"C1"	1.9364983255814	"Black"	"female"	"eyes"	"Race"
59	"RBFF"	"C1"	1.74448569767442	"Black"	"female"	"fore"	"Race"
59	"RBME"	"C1"	0.0914220744186047	"Black"	"male"	"eyes"	"Race"
59	"RBMF"	"C1"	0.939334860465116	"Black"	"male"	"fore"	"Race"
59	"RWFE"	"C1"	0.851465255813953	"White"	"female"	"eyes"	"Race"
59	"RWFF"	"C1"	1.11806897674419	"White"	"female"	"fore"	"Race"
59	"RWME"	"C1"	-0.169510239534884	"White"	"male"	"eyes"	"Race"
59	"RWMF"	"C1"	1.3470601627907	"White"	"male"	"fore"	"Race"
61	"GBFE"	"C1"	1.59219318604651	"Black"	"female"	"eyes"	"Gender"
61	"GBFF"	"C1"	0.188757737209302	"Black"	"female"	"fore"	"Gender"
61	"GBME"	"C1"	1.11303430232558	"Black"	"male"	"eyes"	"Gender"
61	"GBMF"	"C1"	1.35755537209302	"Black"	"male"	"fore"	"Gender"
61	"GWFE"	"C1"	-0.160903844186047	"White"	"female"	"eyes"	"Gender"
61	"GWFF"	"C1"	0.374846372093023	"White"	"female"	"fore"	"Gender"
61	"GWME"	"C1"	0.779088348837209	"White"	"male"	"eyes"	"Gender"
61	"GWMF"	"C1"	0.992504953488372	"White"	"male"	"fore"	"Gender"
61	"RBFE"	"C1"	0.742685441860465	"Black"	"female"	"eyes"	"Race"
61	"RBFF"	"C1"	0.905614	"Black"	"female"	"fore"	"Race"
61	"RBME"	"C1"	1.13071381395349	"Black"	"male"	"eyes"	"Race"
61	"RBMF"	"C1"	-1.37423351162791	"Black"	"male"	"fore"	"Race"
61	"RWFE"	"C1"	1.25936560465116	"White"	"female"	"eyes"	"Race"
61	"RWFF"	"C1"	-0.146632206976744	"White"	"female"	"fore"	"Race"
61	"RWME"	"C1"	0.863232651162791	"White"	"male"	"eyes"	"Race"
61	"RWMF"	"C1"	0.486091697674419	"White"	"male"	"fore"	"Race"
62	"GBFE"	"C1"	2.22827465116279	"Black"	"female"	"eyes"	"Gender"
62	"GBFF"	"C1"	2.6535288372093	"Black"	"female"	"fore"	"Gender"
62	"GBME"	"C1"	3.10095720930233	"Black"	"male"	"eyes"	"Gender"
62	"GBMF"	"C1"	-0.994727093023256	"Black"	"male"	"fore"	"Gender"
62	"GWFE"	"C1"	0.681997976744186	"White"	"female"	"eyes"	"Gender"
62	"GWFF"	"C1"	1.62057213953488	"White"	"female"	"fore"	"Gender"
62	"GWME"	"C1"	0.436885744186047	"White"	"male"	"eyes"	"Gender"
62	"GWMF"	"C1"	1.61172262790698	"White"	"male"	"fore"	"Gender"
62	"RBFE"	"C1"	1.24350669767442	"Black"	"female"	"eyes"	"Race"
62	"RBFF"	"C1"	2.5893676744186	"Black"	"female"	"fore"	"Race"
62	"RBME"	"C1"	3.05329441860465	"Black"	"male"	"eyes"	"Race"
62	"RBMF"	"C1"	2.85337581395349	"Black"	"male"	"fore"	"Race"
62	"RWFE"	"C1"	1.03770895348837	"White"	"female"	"eyes"	"Race"
62	"RWFF"	"C1"	1.38607169767442	"White"	"female"	"fore"	"Race"
62	"RWME"	"C1"	3.06640395348837	"White"	"male"	"eyes"	"Race"
62	"RWMF"	"C1"	-0.138594369767442	"White"	"male"	"fore"	"Race"
63	"GBFE"	"C1"	0.0650894465116279	"Black"	"female"	"eyes"	"Gender"
63	"GBFF"	"C1"	0.971200348837209	"Black"	"female"	"fore"	"Gender"
63	"GBME"	"C1"	-1.07691125581395	"Black"	"male"	"eyes"	"Gender"
63	"GBMF"	"C1"	0.166564502325581	"Black"	"male"	"fore"	"Gender"
63	"GWFE"	"C1"	-0.911106604651163	"White"	"female"	"eyes"	"Gender"
63	"GWFF"	"C1"	0.922264627906977	"White"	"female"	"fore"	"Gender"
63	"GWME"	"C1"	0.292710674418605	"White"	"male"	"eyes"	"Gender"
63	"GWMF"	"C1"	0.686634581395349	"White"	"male"	"fore"	"Gender"
63	"RBFE"	"C1"	-0.301437488372093	"Black"	"female"	"eyes"	"Race"
63	"RBFF"	"C1"	-0.961053209302326	"Black"	"female"	"fore"	"Race"
63	"RBME"	"C1"	-0.197104002325581	"Black"	"male"	"eyes"	"Race"
63	"RBMF"	"C1"	0.110381176744186	"Black"	"male"	"fore"	"Race"
63	"RWFE"	"C1"	-0.615435488372093	"White"	"female"	"eyes"	"Race"
63	"RWFF"	"C1"	-1.00783311627907	"White"	"female"	"fore"	"Race"
63	"RWME"	"C1"	-0.637351488372093	"White"	"male"	"eyes"	"Race"
63	"RWMF"	"C1"	-1.15179888372093	"White"	"male"	"fore"	"Race"
65	"GBFE"	"C1"	0.131755081395349	"Black"	"female"	"eyes"	"Gender"
65	"GBFF"	"C1"	-0.415149302325581	"Black"	"female"	"fore"	"Gender"
65	"GBME"	"C1"	-3.20009581395349	"Black"	"male"	"eyes"	"Gender"
65	"GBMF"	"C1"	-2.75675465116279	"Black"	"male"	"fore"	"Gender"
65	"GWFE"	"C1"	-0.163239290697674	"White"	"female"	"eyes"	"Gender"
65	"GWFF"	"C1"	-2.34174395348837	"White"	"female"	"fore"	"Gender"
65	"GWME"	"C1"	-1.75178462790698	"White"	"male"	"eyes"	"Gender"
65	"GWMF"	"C1"	-1.20245974418605	"White"	"male"	"fore"	"Gender"
65	"RBFE"	"C1"	-1.47194351162791	"Black"	"female"	"eyes"	"Race"
65	"RBFF"	"C1"	-3.01778558139535	"Black"	"female"	"fore"	"Race"
65	"RBME"	"C1"	-0.903566418604651	"Black"	"male"	"eyes"	"Race"
65	"RBMF"	"C1"	-2.49104255813953	"Black"	"male"	"fore"	"Race"
65	"RWFE"	"C1"	-3.62175046511628	"White"	"female"	"eyes"	"Race"
65	"RWFF"	"C1"	-4.2166311627907	"White"	"female"	"fore"	"Race"
65	"RWME"	"C1"	-1.97577418604651	"White"	"male"	"eyes"	"Race"
65	"RWMF"	"C1"	-1.87518830232558	"White"	"male"	"fore"	"Race"
66	"GBFE"	"C1"	-0.412567186046512	"Black"	"female"	"eyes"	"Gender"
66	"GBFF"	"C1"	2.08515488372093	"Black"	"female"	"fore"	"Gender"
66	"GBME"	"C1"	-0.00110512748837209	"Black"	"male"	"eyes"	"Gender"
66	"GBMF"	"C1"	0.741976069767442	"Black"	"male"	"fore"	"Gender"
66	"GWFE"	"C1"	-1.3145121627907	"White"	"female"	"eyes"	"Gender"
66	"GWFF"	"C1"	0.889005418604651	"White"	"female"	"fore"	"Gender"
66	"GWME"	"C1"	-2.26695395348837	"White"	"male"	"eyes"	"Gender"
66	"GWMF"	"C1"	1.32261720930233	"White"	"male"	"fore"	"Gender"
66	"RBFE"	"C1"	1.61081555813953	"Black"	"female"	"eyes"	"Race"
66	"RBFF"	"C1"	1.40119974418605	"Black"	"female"	"fore"	"Race"
66	"RBME"	"C1"	0.456310813953488	"Black"	"male"	"eyes"	"Race"
66	"RBMF"	"C1"	2.79046930232558	"Black"	"male"	"fore"	"Race"
66	"RWFE"	"C1"	-1.16492041860465	"White"	"female"	"eyes"	"Race"
66	"RWFF"	"C1"	1.91307495348837	"White"	"female"	"fore"	"Race"
66	"RWME"	"C1"	0.882829093023256	"White"	"male"	"eyes"	"Race"
66	"RWMF"	"C1"	0.577857581395349	"White"	"male"	"fore"	"Race"
1	"GBFE"	"C2"	3.86604813953488	"Black"	"female"	"eyes"	"Gender"
1	"GBFF"	"C2"	-1.84134086046512	"Black"	"female"	"fore"	"Gender"
1	"GBME"	"C2"	-1.73856297674419	"Black"	"male"	"eyes"	"Gender"
1	"GBMF"	"C2"	1.02159141860465	"Black"	"male"	"fore"	"Gender"
1	"GWFE"	"C2"	-0.800411441860465	"White"	"female"	"eyes"	"Gender"
1	"GWFF"	"C2"	0.140899511627907	"White"	"female"	"fore"	"Gender"
1	"GWME"	"C2"	-1.13109979069767	"White"	"male"	"eyes"	"Gender"
1	"GWMF"	"C2"	-1.71457874418605	"White"	"male"	"fore"	"Gender"
1	"RBFE"	"C2"	-0.0508573720930233	"Black"	"female"	"eyes"	"Race"
1	"RBFF"	"C2"	1.58289853488372	"Black"	"female"	"fore"	"Race"
1	"RBME"	"C2"	-1.52855009302326	"Black"	"male"	"eyes"	"Race"
1	"RBMF"	"C2"	-0.554523139534884	"Black"	"male"	"fore"	"Race"
1	"RWFE"	"C2"	-0.250161441860465	"White"	"female"	"eyes"	"Race"
1	"RWFF"	"C2"	0.106058220930233	"White"	"female"	"fore"	"Race"
1	"RWME"	"C2"	-2.93151976744186	"White"	"male"	"eyes"	"Race"
1	"RWMF"	"C2"	0.0400759930232558	"White"	"male"	"fore"	"Race"
2	"GBFE"	"C2"	3.6061276744186	"Black"	"female"	"eyes"	"Gender"
2	"GBFF"	"C2"	3.58132139534884	"Black"	"female"	"fore"	"Gender"
2	"GBME"	"C2"	3.86565302325581	"Black"	"male"	"eyes"	"Gender"
2	"GBMF"	"C2"	4.89691465116279	"Black"	"male"	"fore"	"Gender"
2	"GWFE"	"C2"	2.57172837209302	"White"	"female"	"eyes"	"Gender"
2	"GWFF"	"C2"	2.77483162790698	"White"	"female"	"fore"	"Gender"
2	"GWME"	"C2"	2.43397162790698	"White"	"male"	"eyes"	"Gender"
2	"GWMF"	"C2"	4.88485976744186	"White"	"male"	"fore"	"Gender"
2	"RBFE"	"C2"	2.45793627906977	"Black"	"female"	"eyes"	"Race"
2	"RBFF"	"C2"	2.82564837209302	"Black"	"female"	"fore"	"Race"
2	"RBME"	"C2"	0.969538395348837	"Black"	"male"	"eyes"	"Race"
2	"RBMF"	"C2"	1.35266969767442	"Black"	"male"	"fore"	"Race"
2	"RWFE"	"C2"	2.75436046511628	"White"	"female"	"eyes"	"Race"
2	"RWFF"	"C2"	3.73170441860465	"White"	"female"	"fore"	"Race"
2	"RWME"	"C2"	3.6665211627907	"White"	"male"	"eyes"	"Race"
2	"RWMF"	"C2"	2.59737023255814	"White"	"male"	"fore"	"Race"
3	"GBFE"	"C2"	-0.241681651162791	"Black"	"female"	"eyes"	"Gender"
3	"GBFF"	"C2"	-0.548684697674419	"Black"	"female"	"fore"	"Gender"
3	"GBME"	"C2"	-1.86625497674419	"Black"	"male"	"eyes"	"Gender"
3	"GBMF"	"C2"	-0.298212418604651	"Black"	"male"	"fore"	"Gender"
3	"GWFE"	"C2"	-2.3340311627907	"White"	"female"	"eyes"	"Gender"
3	"GWFF"	"C2"	-0.478909279069767	"White"	"female"	"fore"	"Gender"
3	"GWME"	"C2"	-1.35040923255814	"White"	"male"	"eyes"	"Gender"
3	"GWMF"	"C2"	-0.892794790697674	"White"	"male"	"fore"	"Gender"
3	"RBFE"	"C2"	-0.656769465116279	"Black"	"female"	"eyes"	"Race"
3	"RBFF"	"C2"	0.543207767441861	"Black"	"female"	"fore"	"Race"
3	"RBME"	"C2"	1.73497358139535	"Black"	"male"	"eyes"	"Race"
3	"RBMF"	"C2"	0.849400627906977	"Black"	"male"	"fore"	"Race"
3	"RWFE"	"C2"	0.401442697674419	"White"	"female"	"eyes"	"Race"
3	"RWFF"	"C2"	0.502323395348837	"White"	"female"	"fore"	"Race"
3	"RWME"	"C2"	1.55029527906977	"White"	"male"	"eyes"	"Race"
3	"RWMF"	"C2"	0.346954744186046	"White"	"male"	"fore"	"Race"
5	"GBFE"	"C2"	3.45984488372093	"Black"	"female"	"eyes"	"Gender"
5	"GBFF"	"C2"	2.92203534883721	"Black"	"female"	"fore"	"Gender"
5	"GBME"	"C2"	4.7814488372093	"Black"	"male"	"eyes"	"Gender"
5	"GBMF"	"C2"	3.94426697674419	"Black"	"male"	"fore"	"Gender"
5	"GWFE"	"C2"	3.79206418604651	"White"	"female"	"eyes"	"Gender"
5	"GWFF"	"C2"	3.07591395348837	"White"	"female"	"fore"	"Gender"
5	"GWME"	"C2"	2.62143209302326	"White"	"male"	"eyes"	"Gender"
5	"GWMF"	"C2"	1.56628469767442	"White"	"male"	"fore"	"Gender"
5	"RBFE"	"C2"	3.09829	"Black"	"female"	"eyes"	"Race"
5	"RBFF"	"C2"	2.46515953488372	"Black"	"female"	"fore"	"Race"
5	"RBME"	"C2"	3.31441162790698	"Black"	"male"	"eyes"	"Race"
5	"RBMF"	"C2"	2.96989348837209	"Black"	"male"	"fore"	"Race"
5	"RWFE"	"C2"	2.34787837209302	"White"	"female"	"eyes"	"Race"
5	"RWFF"	"C2"	0.963881441860465	"White"	"female"	"fore"	"Race"
5	"RWME"	"C2"	2.14089209302326	"White"	"male"	"eyes"	"Race"
5	"RWMF"	"C2"	2.57171325581395	"White"	"male"	"fore"	"Race"
7	"GBFE"	"C2"	-2.53204744186047	"Black"	"female"	"eyes"	"Gender"
7	"GBFF"	"C2"	-0.751737581395349	"Black"	"female"	"fore"	"Gender"
7	"GBME"	"C2"	-1.72970718604651	"Black"	"male"	"eyes"	"Gender"
7	"GBMF"	"C2"	-0.998349813953488	"Black"	"male"	"fore"	"Gender"
7	"GWFE"	"C2"	-0.806723093023256	"White"	"female"	"eyes"	"Gender"
7	"GWFF"	"C2"	-2.25381488372093	"White"	"female"	"fore"	"Gender"
7	"GWME"	"C2"	0.346916441860465	"White"	"male"	"eyes"	"Gender"
7	"GWMF"	"C2"	-2.94833395348837	"White"	"male"	"fore"	"Gender"
7	"RBFE"	"C2"	-1.22877160465116	"Black"	"female"	"eyes"	"Race"
7	"RBFF"	"C2"	-2.65793837209302	"Black"	"female"	"fore"	"Race"
7	"RBME"	"C2"	-3.63757023255814	"Black"	"male"	"eyes"	"Race"
7	"RBMF"	"C2"	-0.245758302325581	"Black"	"male"	"fore"	"Race"
7	"RWFE"	"C2"	-1.06322374418605	"White"	"female"	"eyes"	"Race"
7	"RWFF"	"C2"	-0.318207465116279	"White"	"female"	"fore"	"Race"
7	"RWME"	"C2"	-0.953506976744186	"White"	"male"	"eyes"	"Race"
7	"RWMF"	"C2"	-2.14609279069767	"White"	"male"	"fore"	"Race"
8	"GBFE"	"C2"	1.28741813953488	"Black"	"female"	"eyes"	"Gender"
8	"GBFF"	"C2"	1.38169165116279	"Black"	"female"	"fore"	"Gender"
8	"GBME"	"C2"	1.24182318604651	"Black"	"male"	"eyes"	"Gender"
8	"GBMF"	"C2"	1.1316991627907	"Black"	"male"	"fore"	"Gender"
8	"GWFE"	"C2"	1.02117818604651	"White"	"female"	"eyes"	"Gender"
8	"GWFF"	"C2"	0.406117	"White"	"female"	"fore"	"Gender"
8	"GWME"	"C2"	0.30195211627907	"White"	"male"	"eyes"	"Gender"
8	"GWMF"	"C2"	1.23921965116279	"White"	"male"	"fore"	"Gender"
8	"RBFE"	"C2"	1.42815325581395	"Black"	"female"	"eyes"	"Race"
8	"RBFF"	"C2"	0.0542645325581395	"Black"	"female"	"fore"	"Race"
8	"RBME"	"C2"	-0.263452372093023	"Black"	"male"	"eyes"	"Race"
8	"RBMF"	"C2"	-0.117249565116279	"Black"	"male"	"fore"	"Race"
8	"RWFE"	"C2"	1.04948558139535	"White"	"female"	"eyes"	"Race"
8	"RWFF"	"C2"	-0.403210348837209	"White"	"female"	"fore"	"Race"
8	"RWME"	"C2"	0.879456697674419	"White"	"male"	"eyes"	"Race"
8	"RWMF"	"C2"	0.399086139534884	"White"	"male"	"fore"	"Race"
9	"GBFE"	"C2"	6.60202465116279	"Black"	"female"	"eyes"	"Gender"
9	"GBFF"	"C2"	5.23634302325581	"Black"	"female"	"fore"	"Gender"
9	"GBME"	"C2"	2.58962069767442	"Black"	"male"	"eyes"	"Gender"
9	"GBMF"	"C2"	2.23671186046512	"Black"	"male"	"fore"	"Gender"
9	"GWFE"	"C2"	6.45882302325581	"White"	"female"	"eyes"	"Gender"
9	"GWFF"	"C2"	4.73864348837209	"White"	"female"	"fore"	"Gender"
9	"GWME"	"C2"	4.74397	"White"	"male"	"eyes"	"Gender"
9	"GWMF"	"C2"	4.05818255813953	"White"	"male"	"fore"	"Gender"
9	"RBFE"	"C2"	6.40739465116279	"Black"	"female"	"eyes"	"Race"
9	"RBFF"	"C2"	6.6631611627907	"Black"	"female"	"fore"	"Race"
9	"RBME"	"C2"	4.73157255813953	"Black"	"male"	"eyes"	"Race"
